Time,X (RightHanded),Y (Zenith),Z (Beam Direction),Phi (Detector),Theta (Detector)
2035-05-17 07:05:03.908,0.5646353137452189,0.20575708833367254,0.7992888804784788,0.3494515131822832,0.6446853732844906
2035-05-17 11:28:10.601,-0.3807943683678283,0.16598639129507578,0.9096461286778111,2.7305300867489137,0.4283649747719318
2035-05-17 15:51:17.294,-0.8107507317331896,-0.4714022064671823,0.3470918301206134,-2.614932656069861,1.216327962143397
2035-05-17 20:14:23.988,-0.21565407774117784,-0.9509834474606121,-0.2216415414197973,-1.7937944019780927,1.7942938870072975
2035-05-18 00:37:30.681,0.6991934100374159,-0.7043641376103744,-0.12249860991200592,-0.7890821620973919,1.6936033913437796
2035-05-18 05:00:37.374,0.8495278084137085,-0.02383505157677913,0.5270167322664338,-0.0280494647639026,1.0157099236979095
2035-05-18 09:23:44.068,0.0571751669797286,0.2840511012952793,0.9571087888752168,1.3721656953383883,0.2939434518611603
2035-05-18 13:46:50.761,-0.7387802837238411,-0.14560890437063453,0.6580377873838097,-2.946993214335796,0.8525864551961666
2035-05-18 18:09:57.454,-0.5949813019618433,-0.803588068760535,-0.015741841621822447,-2.20812884581865,1.5865388186419227
2035-05-18 22:33:04.148,0.3181428301782922,-0.9100573261566313,-0.265674438385898,-1.234490835053666,1.8396997610526964
2035-05-19 02:56:10.841,0.9183690187467595,-0.3388318843208017,0.20445572427158354,-0.3534556896375241,1.364888673077947
2035-05-19 07:19:17.535,0.494318860671237,0.23308005397688056,0.8374569463115749,0.44060319678977283,0.578183149611389
2035-05-19 11:42:24.228,-0.451430549187406,0.12785666014164723,0.8831054203565067,2.8655954218885404,0.4883559030406372
2035-05-19 16:05:30.921,-0.7979894349255278,-0.5297938550207203,0.2872980065729539,-2.5555003409816512,1.2793916071082219
2035-05-19 20:28:37.615,-0.1346198806281246,-0.9604319348024444,-0.2438215261003646,-1.7100550511001107,1.8171006864717327
2035-05-20 00:51:44.308,0.7524598110553512,-0.6536713644226874,-0.08077744625656388,-0.7152579136716493,1.6516618774102534
2035-05-20 05:14:51.001,0.8118959678602371,0.02691866457130715,0.5831917043249659,0.03314317162262472,0.9481441004229162
2035-05-20 09:37:57.695,-0.02675432533631039,0.27471322187357233,0.9611598084234225,1.6678801754635086,0.27962208572807423
2035-05-20 14:01:04.388,-0.7695353092289738,-0.20397133850461818,0.6051634830901004,-2.8824929136027646,0.9208251207423512
2035-05-20 18:24:11.081,-0.5361113233726982,-0.841804542503567,-0.06287551506396831,-2.137878490621753,1.6337133436804887
2035-05-20 22:47:17.775,0.39686572772340134,-0.8828341708418643,-0.2512053410049462,-1.148328343727341,1.8247216532258943
2035-05-21 03:10:24.468,0.9236436474865584,-0.2784336332777188,0.26337886140067424,-0.2927877845447001,1.3042732628433864
2035-05-21 07:33:31.161,0.4198937971335105,0.25507039826252553,0.8709992790254623,0.5458897247351,0.5135636453364675
2035-05-21 11:56:37.855,-0.517347870271051,0.08537641442207981,0.8515128946143848,2.9780396612181,0.551932391489
2035-05-21 16:19:44.548,-0.7772745316336109,-0.5863976099429986,0.22801355927985334,-2.4952636924150733,1.3407593162736366
2035-05-21 20:42:51.241,-0.051823893531408344,-0.9640730282346645,-0.2605347283738639,-1.6244997925303561,1.834372344431749
2035-05-22 01:05:57.935,0.7992081440650609,-0.6000344792755575,-0.03511133198457997,-0.644004113972454,1.6059148770259197
2035-05-22 05:29:04.628,0.7671912957315756,0.07426395261529108,0.6371142468468745,0.09649912929934785,0.8800478717535197
2035-05-22 09:52:11.321,-0.10992880120773396,0.25965401054117493,0.9594304964808031,1.971282544270901,0.2858210089002537
2035-05-22 14:15:18.015,-0.7926022574395937,-0.26358712072588714,0.5498316925946629,-2.820539039914004,0.9886336015722694
2035-05-22 18:38:24.708,-0.47173204386441847,-0.875320893628081,-0.10623123920470673,-2.0650966772813426,1.6772283921373579
2035-05-22 23:01:31.401,0.4723895999183396,-0.8505279578071185,-0.23120044821389868,-1.063810972422897,1.8041077078809553
2035-05-23 03:24:38.095,0.920802369905966,-0.21859375941577958,0.32303471729126143,-0.233080282186196,1.2418619527854986
2035-05-23 07:47:44.788,0.34205477731448347,0.2715226718522133,0.8996028650803077,0.6709482682485158,0.4519370465650532
2035-05-23 12:10:51.481,-0.5779309750626972,0.038941990140504784,0.8151635056171948,3.0743126222812696,0.6177849073581128
2035-05-23 16:33:58.175,-0.7487992611984122,-0.6406852349805418,0.16979198378134264,-2.433846766547257,1.4001777426383624
2035-05-23 20:57:04.868,0.03196111789221023,-0.9618728002292692,-0.2716249609865736,-1.5375805388986303,1.845877397950467
2035-05-24 01:20:11.562,0.8390020096459193,-0.5439542125180099,0.014073659376666187,-0.575203725014869,1.5567222027868175
2035-05-24 05:43:18.255,0.7158309907895446,0.11775874424196982,0.6882811568738249,0.1630460151675093,0.8116793123901938
2035-05-24 10:06:24.948,-0.19157189639023595,0.23901384423733982,0.951937046743649,2.2464570937473356,0.3112971997742654
2035-05-24 14:29:31.642,-0.8077657259650691,-0.3238999440371224,0.49255895387963,-2.7602395553660823,1.0557686291802517
2035-05-24 18:52:38.335,-0.4024442806684779,-0.9038243543108974,-0.1454041970011309,-1.9897083588281934,1.7167178258611184
2035-05-24 23:15:45.028,0.5440095159746006,-0.8134402774284285,-0.2058463163234927,-0.9813346831287411,1.7781247929069075
2035-05-25 03:38:51.722,0.9098716399329775,-0.1598708851969014,0.38286660316350296,-0.17393164903266872,1.177898974309712
2035-05-25 08:01:58.415,0.26152830185499376,0.2822831651459843,0.9230007778315454,0.8235451979978423,0.39498905032719595
2035-05-25 12:25:05.108,-0.6326143477539378,-0.011013345130217383,0.7743965662107847,-3.1241851560804452,0.6850355324028015
2035-05-25 16:48:11.802,-0.7128293184234846,-0.6921500985035836,0.11317678785132664,-2.370911949099391,1.4573765222601665
2035-05-25 21:11:18.495,0.11595316523700272,-0.9538518174047378,-0.2769885890202013,-1.4498267952324442,1.8514549781287761
2035-05-26 01:34:25.188,0.8714699551414125,-0.48595403295677936,0.06631856667004815,-0.5086790074354641,1.5044290504659172
2035-05-26 05:57:31.882,0.6582943815611321,0.15699698925083932,0.7362149147039534,0.23411725190405286,0.7433361692781774
2035-05-26 10:20:38.575,-0.2709215880800044,0.21298526713283647,0.9387494145953932,2.475353477964748,0.35181323512323387
2035-05-26 14:43:45.268,-0.814884128201287,-0.38434693583021884,0.43387985770499093,-2.7008742998675515,1.1220016843205365
2035-05-26 19:06:51.962,-0.3288946890669627,-0.9270489043864207,-0.18002870462376735,-1.911719569843416,1.7518119593719008
2035-05-26 23:29:58.655,0.6110570136018629,-0.7719172891195863,-0.17537951889132114,-0.9011925604178502,1.7470875754289734
2035-05-27 03:53:05.348,0.890953442319366,-0.10281312581423507,0.4423161146628931,-0.11488857412446228,1.1126168200616688
2035-05-27 08:16:12.042,0.17906593617014382,0.28725140137835764,0.9409746341538259,1.0133649155246,0.3452979824470456
2035-05-27 12:39:18.735,-0.6808875805983835,-0.06402336409061038,0.729592565220315,-3.0478390399426627,0.7530703332488452
2035-05-27 17:02:25.428,-0.6697003964340188,-0.7403118595981087,0.05869638659493718,-2.3061576742344054,1.512066183729842
2035-05-27 21:25:32.122,0.19936832902363777,-0.9400849234185954,-0.27657554137613394,-1.3618177910846903,1.8510251377868538
2035-05-28 01:48:38.815,0.8963089274716547,-0.42657526176097216,0.12113576473985455,-0.4442022692578515,1.4493623334030674
2035-05-28 06:11:45.509,0.5951184566827394,0.1916124774125901,0.780468116743042,0.3114922626100305,0.6753821066198911
2035-05-28 10:34:52.202,-0.34723727331666654,0.18181123303293883,0.9199906502975586,2.659248765438762,0.4027396971629544
2035-05-28 14:57:58.895,-0.8138910251700514,-0.444363891069127,0.3743420395647793,-2.641845152440394,1.1871092054350705
2035-05-28 19:21:05.589,-0.2517697441877459,-0.9447777385656082,-0.20978163935755925,-1.8312297459814295,1.7821479510743516
2035-05-28 23:44:12.282,0.6729063041672388,-0.7263464979842438,-0.1400844667776621,-0.8235715609292156,1.7113430489419235
2035-05-29 04:07:18.975,0.8642243426547163,-0.04795296283623393,0.5008283346113107,-0.05542986821613522,1.0462408083882713
2035-05-29 08:30:25.669,0.09543733317943948,0.286381077364371,0.9533566170590262,1.2491181369827065,0.3066286440548332
2035-05-29 12:53:32.362,-0.7223001404202394,-0.11959322852873955,0.6811696129693809,-2.9775085052470125,0.8214373192619278
2035-05-29 17:16:39.055,-0.6198150697798268,-0.7847209295896891,0.006859194394402829,-2.239320074528061,1.5639370786134992
2035-05-29 21:39:45.749,0.2814280402525271,-0.920700545812143,-0.2703897721892039,-1.2741483281472938,1.8445941878265542
2035-05-30 02:02:52.442,0.9132871024837538,-0.36637202347823306,0.17801352350499852,-0.3815038731608141,1.3918289650640467
2035-05-30 06:25:59.135,0.5268928784106309,0.2212822297368682,0.8206276376356583,0.397607374310275,0.6082878733978262
2035-05-30 10:49:05.829,-0.4198066822367449,0.14578282409702356,0.895835759167345,2.8073592902794617,0.4604879662361006
2035-05-30 15:12:12.522,-0.8047957371424501,-0.5033905253686156,0.3145011069482776,-2.582642092548058,1.250865280100718
2035-05-30 19:35:19.215,-0.17178933587575582,-0.9568452996946438,-0.23438543258545638,-1.7484409630791857,1.80738266915208
2035-05-30 23:58:25.909,0.7289801170727281,-0.6771531519164936,-0.1002907308348977,-0.7485570499061736,1.6712559477342905
2035-05-31 04:21:32.602,0.8299338460291349,0.004197679218674675,0.557857007205802,0.005057804841363389,0.9789948891168174
2035-05-31 08:44:39.295,0.011423048155267401,0.27968046887503994,0.9600310625659011,1.5299758050850787,0.2836831503666856
2035-05-31 13:07:45.989,-0.7564655437498579,-0.17720411275406342,0.629579581051023,-2.911488980250057,0.8897843582482348
2035-05-31 17:30:52.682,-0.5636390244417926,-0.8249626956818065,-0.041851092667432616,-2.1701781702502596,1.6126596462305163
2035-05-31 21:53:59.375,0.36136634263809475,-0.8958795252843609,-0.2584891888128369,-1.187392555818705,1.8322542378500322
2035-06-01 02:17:06.069,0.9222460349184304,-0.30590613250467336,0.23642079611549244,-0.32027702418036585,1.3321157684365823
2035-06-01 06:40:12.762,0.4542544763176153,0.2457294725114218,0.8563185198238096,0.49586936774630896,0.5426978114061797
2035-06-01 11:03:19.455,-0.48795248100445343,0.10523650235763891,0.8665101091088272,2.9291765939138057,0.52262854957428
2035-06-01 15:26:26.149,-0.7876832379111985,-0.5608757473652444,0.2549154940496161,-2.522820170573268,1.3130360177225657
2035-06-01 19:49:32.842,-0.08970007055955634,-0.9631388533269318,-0.2536105932471498,-1.663661510047807,1.8272073921887697
2035-06-02 00:12:39.536,0.778755057716157,-0.6247963347489017,-0.05636992219002379,-0.6761427085619267,1.6271961449644625
2035-06-02 04:35:46.229,0.7884020605277992,0.05315215251684223,0.612869688457704,0.0673157089163858,0.9111091571104868
2035-06-02 08:58:52.922,-0.07219269902955969,0.26721228213164466,0.960935578384618,1.8346664527509284,0.28043338963632347
2035-06-02 13:21:59.616,-0.7830649351106098,-0.2363181145937324,0.5753039387997458,-2.8484980397705004,0.957820636574506
2035-06-02 17:45:06.309,-0.5016967049632739,-0.8606614244457035,-0.08697990951084124,-2.0985622803660124,1.6578862858652692
2035-06-02 22:08:13.002,0.4384370343232871,-0.8658534830320748,-0.24098501821153306,-1.1020704875578187,1.8141769795156137
2035-06-03 02:31:19.696,0.9231021193788855,-0.24574192508915285,0.29581226087721363,-0.26017893842670087,1.270490604115666
2035-06-03 06:54:26.389,0.37788132904580984,0.26472610156712484,0.8872075201601716,0.6110973690198821,0.47953940869326117
2035-06-03 11:17:33.082,-0.5510385616297601,0.06055085746456354,0.8322873916765973,3.0321467800530124,0.5875750331161104
2035-06-03 15:40:39.776,-0.7627133083950944,-0.6162828642862348,0.1961413719188176,-2.4619843254035394,1.3733750303113934
2035-06-03 20:03:46.469,-0.006268267662750078,-0.963599608322714,-0.267277719309536,-1.5773012892247433,1.8413631892171067
2035-06-04 00:26:53.162,0.8217664695762185,-0.5697647701412806,-0.00873209284185987,-0.6062431577355903,1.5795285306101037
2035-06-04 04:49:59.856,0.740016689344296,0.09845347771754653,0.6653527962494102,0.1322655123048536,0.8428300261953133
2035-06-04 09:13:06.549,-0.1546293389180151,0.249092908453143,0.9560617032519334,2.126347869112274,0.2975361598491177
2035-06-04 13:36:13.242,-0.8018499769346333,-0.2963833957458921,0.518849372301707,-2.7875430600835895,1.0252919015771247
2035-06-04 17:59:19.936,-0.4345663337815784,-0.891483868606358,-0.12810592472853027,-2.0243649726456923,1.6992552585346015
2035-06-04 22:22:26.629,0.5119206232293081,-0.8309027428839934,-0.21804059252376257,-1.0186213666951167,1.7906026317865988
2035-06-05 02:45:33.322,0.9158473176090098,-0.18644112272508886,0.3556335512459561,-0.20082806887882526,1.2072044804289568
2035-06-05 07:08:40.016,0.2984863810424774,0.2780946451659726,0.9130063259848964,0.7500462538933043,0.42020255911344184
2035-06-05 11:31:46.709,-0.6084759223817195,0.012142899429783778,0.7934871454969459,3.1216390491986634,0.6542786389205685
2035-06-05 15:54:53.402,-0.7301189379922652,-0.6690947392539784,0.1387275463363848,-2.3997800784460352,1.43161990576994
2035-06-05 20:18:00.096,0.07772725518723622,-0.9582233327001588,-0.27525900642595924,-1.4898575251322674,1.8496554326543235
2035-06-06 00:41:06.789,0.857612766338978,-0.5125723047967041,0.04217827546019881,-0.5387069804015396,1.5286055354051151
2035-06-06 05:04:13.482,0.6852293247205298,0.13967852726184646,0.7148165446926882,0.2010870621638619,0.7744345923054736
2035-06-06 09:27:20.176,-0.23511727236573982,0.2254911930431451,0.9454550318383029,2.377090064218749,0.33180768065500293
2035-06-06 13:50:26.869,-0.8126451330309483,-0.356839491618403,0.4607430467581176,-2.7278328149580062,1.091964105917672
2035-06-06 18:13:33.563,-0.3628744166805053,-0.9171424387601396,-0.16484492911002047,-1.947553697612369,1.7363971142752344
2035-06-06 22:36:40.256,0.5811311447298294,-0.7913536859503307,-0.18986973142074004,-0.9373862208924075,1.7618257894614984
2035-06-07 02:59:46.949,0.9005492108220303,-0.12855752577445362,0.41532653298141275,-0.14179654310029272,1.1424945965457378
2035-06-07 07:22:53.643,0.2168106947932415,0.28570993740220163,0.9334742654853104,0.9216558834791194,0.36681526337821785
2035-06-07 11:46:00.336,-0.6597282749286961,-0.03953587625873051,0.7504716840762637,-3.0817367235192297,0.7220208399116647
2035-06-07 16:09:07.029,-0.6902041435499279,-0.7188186301069045,0.08321020165828315,-2.3358892443362738,1.4874898010015665
2035-06-07 20:32:13.723,0.16150257590832065,-0.9470603284120727,-0.27747957584836747,-1.401890713611515,1.8519659956197128
2035-06-08 00:55:20.416,0.8859592578516001,-0.45375294102490116,0.09588633773684221,-0.4733282611240349,1.4747624449280734
2035-06-08 05:18:27.109,0.6245512064164486,0.1764422091187377,0.7607994519187412,0.27533507270427376,0.7062522539129704
2035-06-08 09:41:33.803,-0.3129052290013205,0.19662706716862327,0.9292146633089168,2.580558037890308,0.3785143640894701
2035-06-08 14:04:40.496,-0.815349460127568,-0.4171223878482723,0.40152744617850206,-2.668718273051731,1.1576122930027322
2035-06-08 18:27:47.189,-0.28728991473772736,-0.9373977714201304,-0.19685377510460553,-1.8681837607861835,1.768944191428544
2035-06-08 22:50:53.883,0.6454226413530092,-0.7475755028709102,-0.15673508027668065,-0.8586002227654321,1.7281803292587155
2035-06-09 03:14:00.576,0.877350467104359,-0.07263149434696396,0.4743342800998561,-0.08259669617715726,1.076588652849718
2035-06-09 07:37:07.269,0.13361647727397058,0.2875007082869933,0.9484203799957697,1.1357427313751427,0.3225809400725485
2035-06-09 12:00:13.963,-0.7043172304247884,-0.09400332176659501,0.7036424917349373,-3.0089094932301954,0.7902854850475514
2035-06-09 16:23:20.656,-0.6433413387103681,-0.7649905491694545,0.030107519968417956,-2.270030135651952,1.5406842564124816
2035-06-09 20:46:27.349,0.24427589289615054,-0.9302147734213249,-0.27391862576196635,-1.3139929432213748,1.8482614703722577
2035-06-10 01:09:34.043,0.9065413816373684,-0.3938555872769254,0.15189091316639033,-0.40985563507697065,1.4183152235088134
2035-06-10 05:32:40.736,0.5585485738388408,0.2084014451787011,0.8028723723471165,0.35711483469423166,0.6386984259396834
2035-06-10 09:55:47.429,-0.3872672786813879,0.1627699415367705,0.907492108198561,2.7437063728439153,0.4335214951449465
2035-06-10 14:18:54.123,-0.8099377485707228,-0.476669439395368,0.3417551105955875,-2.6096526248217113,1.2220125038650966
2035-06-10 18:42:00.816,-0.2085182442258419,-0.9520607593161503,-0.22383386418085147,-1.7864095739839787,1.7965427041635462
2035-06-10 23:05:07.510,0.7041951323785587,-0.6999766483170431,-0.11894601820009575,-0.7823939217311232,1.6900246236777472
2035-06-11 03:28:14.203,0.8464676259284769,-0.019184802134242188,0.5321059547809855,-0.022660663679646274,1.0097103843967246
2035-06-11 07:51:20.896,0.04968014372591187,0.28345046237257776,0.9577050613232281,1.3972894443612833,0.2918783698309032
2035-06-11 12:14:27.590,-0.741826746207432,-0.15075088983236704,0.65343646931788,-2.9411069327222408,0.8586810334938759
2035-06-11 16:37:34.283,-0.5899680111963873,-0.8071794116127748,-0.02008511602040293,-2.2019614226019986,1.5908827934895966
2035-06-11 21:00:40.976,0.3252746518048886,-0.9078437492886098,-0.26460967775662037,-1.2267521447278744,1.83859547733557
2035-06-12 01:23:47.670,0.9191671023503648,-0.33343908235640896,0.2096690352419376,-0.3479987174397079,1.359559867869426
2035-06-12 05:46:54.363,0.48783749458054393,0.23525823600470333,0.840642440803147,0.44934472172375894,0.5723279828448057
2035-06-12 10:10:01.056,-0.4575094326148065,0.12423612661997166,0.8804899572606768,2.876437840360218,0.49390159241236065
2035-06-12 14:33:07.750,-0.7964606597837097,-0.5349246115483445,0.28198372667334065,-2.550163719738724,1.284935211088278
2035-06-12 18:56:14.443,-0.12729474274164315,-0.9609943828715591,-0.24553366685579425,-1.702491141612151,1.8188665002977575
2035-06-12 23:19:21.136,0.7569000554027412,-0.6490012461903143,-0.07685557131842251,-0.7088012435192911,1.6477277614123982
2035-06-13 03:42:27.830,0.8081890175839772,0.031283915284830384,0.5881020885120424,0.038689345902515014,0.9420861092292379
2035-06-13 08:05:34.523,-0.03421482061797956,0.27359728927914606,0.9612414901415739,1.6952058764649596,0.2793259766783
2035-06-13 12:28:41.216,-0.7719067897043616,-0.2092486250657163,0.6003221089967635,-2.8768743154819156,0.9268925209329263
2035-06-13 16:51:47.910,-0.5305824870386666,-0.8449912418304967,-0.06689939500984612,-2.1314889161574526,1.6377457242723834
2035-06-13 21:14:54.603,0.4037427189116374,-0.8801559599566209,-0.24963986724055767,-1.140716827995514,1.8231046562719604
2035-06-14 01:38:01.296,0.9237185968158579,-0.2730672476086798,0.2686811656031582,-0.28743118440401216,1.2987727376062514
2035-06-14 06:01:07.990,0.41307807470244184,0.2567620555307009,0.8737569418534235,0.5561379299766971,0.5079222325217507
2035-06-14 10:24:14.683,-0.5229760082541431,0.08138550738659331,0.8484601716279199,2.9872109918945067,0.5577272567562651
2035-06-14 14:47:21.376,-0.7750440614909591,-0.5913439641287752,0.22277114975224296,-2.4898352790646983,1.3461401934567405
2035-06-14 19:10:28.070,-0.04437768623179463,-0.9641151579958436,-0.2617507335068958,-1.6167933059921544,1.8356320615978914
2035-06-14 23:33:34.763,0.8030453961289539,-0.5951250819801771,-0.030856764644967838,-0.6377711995501448,1.601657990198684
2035-06-15 03:56:41.456,0.7628719814337838,0.07830358871148066,0.6417998619724913,0.1022849491622811,0.8739533426355365
2035-06-15 08:19:48.150,-0.1172852392156104,0.2580332264256807,0.9589965907673774,1.9974154980268093,0.287355972247914
2035-06-15 12:42:54.843,-0.7942765493892379,-0.2689503910470701,0.5447952038616175,-2.815100178929899,0.994651452375338
2035-06-15 17:06:01.536,-0.46573914743609673,-0.878073011854342,-0.10989830525954027,-2.058475331592543,1.6809170617277762
2035-06-15 21:29:08.230,0.4789475621704053,-0.847409848164789,-0.22914893662655977,-1.0563657821584154,1.8019995915046993
2035-06-16 01:52:14.923,0.920153338897285,-0.21330367735164796,0.328376410219008,-0.22778979230788635,1.2362121749016364
2035-06-16 06:15:21.617,0.33496819091478713,0.2727121162028599,0.9019067311511086,0.6833056198008409,0.4466325215630228
2035-06-16 10:38:28.310,-0.5830558185479272,0.03461805453599264,0.8117017543882917,3.0822887917330553,0.623736479456022
2035-06-16 15:01:35.003,-0.7458878233850572,-0.6454008292413186,0.16467019128609128,-2.428295133199485,1.4053726981749457
2035-06-16 19:24:41.697,0.03945890319222274,-0.9613939573796249,-0.2723335845303149,-1.5297759227706067,1.846613780859708
2035-06-16 23:47:48.390,0.8422003335767386,-0.5388511356003846,0.01862108666844045,-0.5691808665187527,1.552174163830799
2035-06-17 04:10:55.083,0.7109394994261002,0.1214351869929019,0.692698053174024,0.16917676863692085,0.8055730445458872
2035-06-17 08:34:01.777,-0.19875561807165296,0.23690343210100548,0.9509913409879592,2.2688537992721405,0.31437010867601345
2035-06-17 12:57:08.470,-0.8087271095189223,-0.3292989656201981,0.48737416345912243,-2.7549104368513566,1.0617162718167121
2035-06-17 17:20:15.163,-0.396043228085122,-0.9061159503102433,-0.1486803223912536,-1.982852399739496,1.7200299549935745
2035-06-17 21:43:21.857,0.5501871291038325,-0.8099111424034695,-0.20332800819727698,-0.9740862479069251,1.7755520665895144
2035-06-18 02:06:28.550,0.908504534391327,-0.15470636228176865,0.388197642017212,-0.16866892281046994,1.17212127579015
2035-06-18 06:29:35.243,0.2542369651830425,0.2829593509307957,0.9248290871544371,0.8388145063127075,0.39021029639102944
2035-06-18 10:52:41.937,-0.6371879537571292,-0.015629832916218164,0.77055789329371,-3.1170681798008757,0.6910803324437065
2035-06-18 15:15:48.630,-0.7092639981253145,-0.696590695065884,0.10822333546013146,-2.3652089067196416,1.4623606128847162
2035-06-18 19:38:55.323,0.1234324675605397,-0.9528562342725196,-0.277183243642397,-1.4419742505544906,1.8516575650111495
2035-06-19 00:02:02.017,0.8739993116404781,-0.48070478945797895,0.0711162987628148,-0.5028477507337106,1.4996199457460802
2035-06-19 04:25:08.710,0.6528762759766336,0.16027592255071535,0.7403216410688336,0.2407313885869855,0.7372476418844282
2035-06-19 08:48:15.403,-0.2778654387542723,0.21040494507871632,0.9373005199624436,2.4934874734476105,0.3559940025150522
