Time,Alt (Altitude),Az (Azimuth)
2035-05-14 17:41:30.201,-0.7959405980870895,4.743217984480921
2035-05-14 22:04:36.894,-1.2477969490808678,0.663826293419469
2035-05-15 02:27:43.588,-0.4769233597728513,1.8304439483021555
2035-05-15 06:50:50.281,0.17423693951760733,2.6043058164482407
2035-05-15 11:13:56.974,0.20075560456263486,3.6163237563163175
2035-05-15 15:37:03.668,-0.4243929299181666,4.406651709165313
2035-05-15 20:00:10.361,-1.2105661734532587,5.452923434043423
2035-05-16 00:23:17.054,-0.8505443314071344,1.4829953000789078
2035-05-16 04:46:23.748,-0.07760115479627339,2.2177277484181483
2035-05-16 09:09:30.441,0.2916998369022483,3.1508007543083134
2035-05-16 13:32:37.134,-0.08916254722738493,4.078826138998974
2035-05-16 17:55:43.828,-0.8648965007052687,4.8158717109168
2035-05-16 22:18:50.521,-1.199735632741137,0.8692155428248504
2035-05-17 02:41:57.214,-0.4106709930829522,1.8886608635726252
2035-05-17 07:05:03.908,0.20723728630115137,2.6836133277445287
2035-05-17 11:28:10.601,0.16675819423971938,3.6950891806739956
2035-05-17 15:51:17.294,-0.4908800540945695,4.464929464146303
2035-05-17 20:14:23.988,-1.2564006916942003,5.6685220840852075
2035-05-18 00:37:30.681,-0.7815269630728033,1.5544004829812839
2035-05-18 05:00:37.374,-0.02383730897453096,2.28309893279823
2035-05-18 09:23:44.068,0.2880166190831286,3.2389699534037732
2035-05-18 13:46:50.761,-0.14612840851373354,4.14177492212691
2035-05-18 18:09:57.454,-0.9332994020899821,4.895884285784154
2035-05-18 22:33:04.148,-1.1434223486739197,1.0320723958215328
2035-05-19 02:56:10.841,-0.3456750618975981,1.946896796344958
2035-05-19 07:19:17.535,0.23524377572162147,2.765408120393533
2035-05-19 11:42:24.228,0.1282076003490744,3.771192213888443
2035-05-19 16:05:30.921,-0.5583574876345314,4.523852972804377
2035-05-19 20:28:37.615,-1.2885489436882887,5.935756100439077
2035-05-20 00:51:44.308,-0.7124256398810256,1.6208984715085837
2035-05-20 05:14:51.001,0.026921916574275784,2.3507481953807234
2035-05-20 09:37:57.695,0.27829143662589906,3.3264646960202864
2035-05-20 14:01:04.388,-0.20541284043121233,4.203038942289099
2035-05-20 18:24:11.081,-1.0006176509349838,4.986180127471242
2035-05-20 22:47:17.775,-1.0818625960222663,1.1635278288450832
2035-05-21 03:10:24.468,-0.28216286453896555,2.0056198558822462
2035-05-21 07:33:31.161,0.2579205090293222,2.8494250156574674
2035-05-21 11:56:37.855,0.0854804761128698,3.8445985227979733
2035-05-21 16:19:44.548,-0.6266043770141145,4.584087892960033
2035-05-21 20:42:51.241,-1.3019313739642646,6.243878375509007
2035-05-22 01:05:57.935,-0.6435442085843417,1.683935676440509
2035-05-22 05:29:04.628,0.07433238520491559,2.4208744986619304
2035-05-22 09:52:11.321,0.26266390786887395,3.412716086789245
2035-05-22 14:15:18.015,-0.26673895188419694,4.262944511353856
2035-05-22 18:38:24.708,-1.0660990491028892,5.090931862170808
2035-05-22 23:01:31.401,-1.0169883364322798,1.272686224261936
2035-05-23 03:24:38.095,-0.2203731452894706,2.065244108318441
2035-05-23 07:47:44.788,0.2749747876326849,2.935289633490755
2035-05-23 12:10:51.481,0.03895183931230207,3.9153608631237193
2035-05-23 16:33:58.175,-0.6953903949115836,4.64645103220808
2035-05-23 20:57:04.868,-1.2937693452111705,0.27417154118359016
2035-05-24 01:20:11.562,-0.5751423122465589,1.744612807668046
2035-05-24 05:43:18.255,0.11803261921960861,2.49361995414003
2035-05-24 10:06:24.948,0.24135013238600234,3.4972281288937936
2035-05-24 14:29:31.642,-0.3298487587229024,4.321853477262625
2035-05-24 18:52:38.335,-1.1286242450049802,5.216141072169409
2035-05-24 23:15:45.028,-0.9500425891300802,1.36610301003091
2035-05-25 03:38:51.722,-0.16055985444177345,2.1261410394874205
2035-05-25 08:01:58.415,0.2861732339302616,3.0225279544457435
2035-05-25 12:25:05.108,-0.011013567784064149,3.983605212847907
2035-05-25 16:48:11.802,-0.764463806508469,4.7119758140077606
2035-05-25 21:11:18.495,-1.2658125275033618,0.5534987325203592
2035-05-26 01:34:25.188,-0.5074544272383723,1.803793360951652
2035-05-26 05:57:31.882,0.15764919454594906,2.56905688251138
2035-05-26 10:20:38.575,0.21462931906957608,3.579600498835183
2035-05-26 14:43:45.268,-0.3945003177962638,4.380168359161807
2035-05-26 19:06:51.962,-1.186463806734329,5.370258310452421
2035-05-26 23:29:58.655,-0.8818515733296319,1.4483428532788278
2035-05-27 03:53:05.348,-0.10299512456144155,2.1886457246301827
2035-05-27 08:16:12.042,0.2913560635501191,3.110586519949459
2035-05-27 12:39:18.735,-0.06406718349953766,4.0495175164189225
2035-05-27 17:02:25.428,-0.8335341347413663,4.782010405197425
2035-05-27 21:25:32.122,-1.2228793058851637,0.7816236592651771
2035-05-28 01:48:38.815,-0.4407028469566967,1.8621757114300836
2035-05-28 06:11:45.509,0.19280480350044793,2.6471738626437924
2035-05-28 10:34:52.202,0.18282807042787264,3.6595407487267066
2035-05-28 14:57:58.895,-0.46046407093827657,4.4383425147366005
2035-05-28 19:21:05.589,-1.23691571611685,5.564108948979374
2035-05-28 23:44:12.282,-0.8129914024849056,1.5225933285443953
2035-05-29 04:07:18.975,-0.047971359745419884,2.2530586141813647
2035-05-29 08:30:25.669,0.290447569690339,3.1988621805667283
2035-05-29 12:53:32.362,-0.11988016028815518,4.113332515092537
2035-05-29 17:16:39.055,-0.9022457755889568,4.858366682737843
2035-05-29 21:39:45.749,-1.1698717310430218,0.9624427288086048
2035-05-30 02:02:52.442,-0.3751069271050589,1.9203416620593063
2035-05-30 06:25:59.135,0.2231290992841446,2.727862588105017
2035-05-30 10:49:05.829,0.14630420407978018,3.736866512971535
2035-05-30 15:12:12.522,-0.527518261831478,4.4968965641899805
2035-05-30 19:35:19.215,-1.275944802898861,5.8077391858600365
2035-05-30 23:58:25.909,-0.7438868831983059,1.5911215865761756
2035-05-31 04:21:32.602,0.0041976915463144415,2.319643337744183
2035-05-31 08:44:39.295,0.2834612804350358,3.2867383598216353
2035-05-31 13:07:45.989,-0.17814487436595927,4.175325463286738
2035-05-31 17:30:52.682,-0.9701361932738157,4.9435483292852815
2035-05-31 21:53:59.375,-1.1104068572076558,1.1069122728261562
2035-06-01 02:17:06.069,-0.3108900421342351,1.9787893195343833
2035-06-01 06:40:12.762,0.2482721675992763,2.8109080760112506
2035-06-01 11:03:19.455,0.10543172098546871,3.811499635403768
2035-06-01 15:26:26.149,-0.595443215114317,4.556443261359602
2035-06-01 19:49:32.842,-1.2984367969544075,6.1002688486836005
2035-06-02 00:12:39.536,-0.6748706598525618,1.6555814571417682
2035-06-02 04:35:46.229,0.05317721153352939,2.388620897430644
2035-06-02 08:58:52.922,0.270498955370863,3.3736230669264713
2035-06-02 13:21:59.616,-0.23857488232156254,4.235807266871973
2035-06-02 17:45:06.309,-1.0365672550281024,5.041097868695735
2035-06-02 22:08:13.002,-1.0468538120117405,1.2252689619294457
2035-06-03 02:31:19.696,-0.2482850140906505,2.037955299656494
2035-06-03 06:54:26.389,0.2679198795948712,2.8959849695877575
2035-06-03 11:17:33.082,0.06058791931951668,3.883455015100569
2035-06-03 15:40:39.776,-0.6640139128075129,4.617724216186422
2035-06-03 20:03:46.469,-1.3001548958741103,0.13359580237389207
2035-06-04 00:26:53.162,-0.6062195921733049,1.717214492107154
2035-06-04 04:49:59.856,0.09861322854401333,2.4601605694113813
2035-06-04 09:13:06.549,0.25174352816315815,3.45898363014755
2035-06-04 13:36:13.242,-0.3009036709849471,4.2951232861704645
2035-06-04 17:59:19.936,-1.1006099574820434,5.1561031432003475
2035-06-04 22:22:26.629,-0.980728143936723,1.3251849006845073
2035-06-05 02:45:33.322,-0.18753850089409907,2.098229278063333
2035-06-05 07:08:40.016,0.2818099374241778,2.982662643312578
2035-06-05 11:31:46.709,0.01214319786135265,3.9528269074256537
2035-06-05 15:54:53.402,-0.7329900229360162,4.6816642611182
2035-06-05 20:18:00.096,-1.2807244954237609,0.43225678926882055
2035-06-06 00:41:06.789,-0.5381778962092323,1.7769815255576766
2035-06-06 05:04:13.482,0.14013675190398223,2.5343681493932597
2035-06-06 09:27:20.176,0.2274471848309636,3.5423738558095343
2035-06-06 13:50:26.869,-0.3648824562681885,4.353656368010812
2035-06-06 18:13:33.563,-1.1608505585719597,5.2958364256752235
2035-06-06 22:36:40.256,-0.9130200608588814,1.41204931594042
2035-06-07 02:59:46.949,-0.12891429807808108,2.1599626175786075
2035-06-07 07:22:53.643,0.2897471639824598,3.0704206494921897
2035-06-07 11:46:00.336,-0.03954618316936754,4.019775277065028
2035-06-07 16:09:07.029,-0.8021014930457726,4.7494529653590885
2035-06-07 20:32:13.723,-1.2439523835753015,0.6841482942640378
2035-06-08 00:55:20.416,-0.4709722977643258,1.8356492958816335
2035-06-08 05:18:27.109,0.17737077291266856,2.6112722730680247
2035-06-08 09:41:33.803,0.19791663750431887,3.623451270101835
2035-06-08 14:04:40.496,-0.4302767996398944,4.411834868137893
2035-06-08 18:27:47.189,-1.215081468541905,5.470163069483697
2035-06-08 22:50:53.883,-0.8444041616474514,1.4896105797868704
2035-06-09 03:14:00.576,-0.07269550565173266,2.22347184312872
2035-06-09 07:37:07.269,0.291616349901743,3.158674385068984
2035-06-09 12:00:13.963,-0.09414232054785754,4.084513816727144
2035-06-09 16:23:20.656,-0.871026656041134,4.822668197148788
2035-06-09 20:46:27.349,-1.1949975999360127,0.8853003332745464
2035-06-10 01:09:34.043,-0.40482247148283595,1.893848006328165
2035-06-10 05:32:40.736,0.2099402326713502,2.690810368337901
2035-06-10 09:55:47.429,0.16349738746712128,3.7019837599264815
2035-06-10 14:18:54.123,-0.4968621260530801,4.47014634454565
2035-06-10 18:42:00.816,-1.259903282583299,5.690240056973832
2035-06-10 23:05:07.510,-0.7753647982381788,1.560508934472787
2035-06-11 03:28:14.203,-0.01918597917814724,2.289037878349328
2035-06-11 07:51:20.896,0.2873902345290876,3.2468087186763204
2035-06-11 12:14:27.590,-0.15132779923213402,4.147300294239267
2035-06-11 16:37:34.283,-0.939358205853992,4.903464020383939
2035-06-11 21:00:40.976,-1.1381126929481695,1.0449237972297725
2035-06-12 01:23:47.670,-0.3399490754554031,1.9521104546704273
2035-06-12 05:46:54.363,0.23748425279803476,2.77281688452105
2035-06-12 10:10:01.056,0.12455795643030854,3.777846927406702
2035-06-12 14:33:07.750,-0.5644185169297953,4.529158014194739
2035-06-12 18:56:14.443,-1.2905754809272763,5.961937665245589
2035-06-12 23:19:21.136,-0.7062709107019582,1.6266470025725466
2035-06-13 03:42:27.830,0.03128902037466763,2.356901983556486
2035-06-13 08:05:34.523,0.27713104402801747,3.334215807787698
2035-06-13 12:28:41.216,-0.21080651142078868,4.208429810316461
2035-06-13 16:51:47.910,-1.0065487897149747,4.994857581483553
2035-06-13 21:14:54.603,-1.076190655341505,1.1740629790956831
2035-06-14 01:38:01.296,-0.27658001914543795,2.0108989780806996
2035-06-14 06:01:07.990,0.2596704411119872,2.857016615447839
2035-06-14 10:24:14.683,0.08147562042406076,3.851014875121823
2035-06-14 14:47:21.376,-0.632724406430441,4.589547302846732
2035-06-14 19:10:28.070,-1.3020900184279305,6.272284297819574
2035-06-14 23:33:34.763,-0.6374212853647007,1.6894343062649093
2035-06-15 03:56:41.456,0.07838382942166966,2.4272582988848543
2035-06-15 08:19:48.150,0.2609859370024652,3.4203320323583717
2035-06-15 12:42:54.843,-0.2723031030903802,4.268231899828739
2035-06-15 17:06:01.536,-1.0718202816651252,5.101159349538194
2035-06-15 21:29:08.230,-1.0110876994233728,1.281586622445206
2035-06-16 01:52:14.923,-0.21495521822688435,2.070623265398901
2035-06-16 06:15:21.617,0.27621087707242054,2.9430256152038483
2035-06-16 10:38:28.310,0.034624972702892665,3.9215474635391017
2035-06-16 15:01:35.003,-0.7015479196709435,4.652147424071586
2035-06-16 19:24:41.697,-1.2920238872416667,0.30093421613421245
2035-06-16 23:47:48.390,-0.569072716072645,1.7499465375181709
2035-06-17 04:10:55.083,0.12173564252030178,2.5002431519908552
2035-06-17 08:34:01.777,0.23917730594770692,3.5046690769850213
2035-06-17 12:57:08.470,-0.33556103529416825,4.327071739993237
2035-06-17 17:20:15.163,-1.1340103101351855,5.228566660275176
2035-06-17 21:43:21.857,-0.9440006080364207,1.3738458849482256
2035-06-18 02:06:28.550,-0.1553302303709314,2.131651342893352
2035-06-18 06:29:35.243,0.28687815838895997,3.030361725694532
2035-06-18 10:52:41.937,-0.015630469359201316,3.9895764510501994
2035-06-18 15:15:48.630,-0.7706346146779484,4.71801525014904
2035-06-18 19:38:55.323,-1.2625142586540334,0.5759906410702244
2035-06-19 00:02:02.017,-0.5014582799742642,1.8090300541285214
2035-06-19 04:25:08.710,0.16097018293798238,2.5759219608380715
2035-06-19 08:48:15.403,0.2119891589297791,3.5868358093618466
2035-06-19 13:11:22.097,-0.4003396530179355,4.385355764110866
2035-06-19 17:34:28.790,-1.1913189439691845,5.3857669076860155
2035-06-19 21:57:35.483,-0.8757279820923465,1.4552600496395633
2035-06-20 02:20:42.177,-0.09797909472118627,2.1943152803789907
2035-06-20 06:43:48.870,0.2915194720995635,3.118465689196816
2035-06-20 11:06:55.564,-0.06894389493426667,4.055292417306948
2035-06-20 15:30:02.257,-0.8396894921138935,4.788533154320204
2035-06-20 19:53:08.950,-1.2184968099228866,0.799544507872651
2035-06-21 00:16:15.644,-0.43479984183498926,1.8673713458891636
2035-06-21 04:39:22.337,0.19571007827516818,2.654275233866091
2035-06-21 09:02:29.030,0.17975135965878875,3.6665495553411196
2035-06-21 13:25:35.724,-0.466410407870391,4.443542381500507
2035-06-21 17:48:42.417,-1.2409372649910728,5.583719939295328
2035-06-21 22:11:49.110,-0.806829333698493,1.5289189666041574
2035-06-22 02:34:55.804,-0.04319627227044198,2.258912547761036
2035-06-22 06:58:02.497,0.29006673784867054,3.2067316108339083
2035-06-22 11:21:09.190,-0.12498847501035937,4.118933877924302
2035-06-22 15:44:15.884,-0.9083495349816256,4.865563831130201
2035-06-22 20:07:22.577,-1.1647856364488038,0.9766557363912421
2035-06-23 00:30:29.270,-0.36931698730834084,1.9255438287701119
2035-06-23 04:53:35.964,0.22558602622673596,2.735185567498482
2035-06-23 09:16:42.657,0.1428235718208546,3.743637518674098
2035-06-23 13:39:49.350,-0.5335521343451051,4.502159125839629
2035-06-23 18:02:56.044,-1.2787060564996353,5.832033990568073
2035-06-23 22:26:02.737,-0.7377193457518043,1.5970248049947615
2035-06-24 02:49:09.430,0.008702447195427787,2.325703419130289
2035-06-24 07:12:16.124,0.2825413184940453,3.2945435826168104
2035-06-24 11:35:22.817,-0.18345865031665398,4.180779342967666
2035-06-24 15:58:29.511,-0.976140006446967,4.9516873600957565
2035-06-24 20:21:36.204,-1.10487408194866,1.1184152546092991
2035-06-25 00:44:42.897,-0.30523377320994105,1.9840395262056718
2035-06-25 05:07:49.591,0.2502505454502171,2.8184282497699904
2035-06-25 09:30:56.284,0.10158045773558833,3.8180303559645927
2035-06-25 13:54:02.977,-0.6015451489793486,4.561828503276194
2035-06-25 18:17:09.671,-1.299478748806014,6.128126506123136
2035-06-25 22:40:16.364,-0.6687244102085277,1.6611878483668834
2035-06-26 03:03:23.057,0.05738041528313098,2.3949048030895304
2035-06-26 07:26:29.751,0.2690525399347976,3.381313622362316
2035-06-26 11:49:36.444,-0.2440699026040134,4.24114283809627
2035-06-26 16:12:43.137,-1.0424025068032123,5.0505612849323605
2035-06-26 20:35:49.831,-1.0410386786894423,1.23485371003295
2035-06-27 00:58:56.524,-0.24278399660044303,2.043290417891046
2035-06-27 05:22:03.217,0.26939354136552063,2.903668222139857
2035-06-27 09:45:09.911,0.05639910376288859,3.889750742795744
2035-06-27 14:08:16.604,-0.6701635565691397,4.623306138203816
2035-06-27 18:31:23.297,-1.2992514553804855,0.16160039288785652
2035-06-27 22:54:29.991,-0.6001174796880719,1.7226199588704711
2035-06-28 03:17:36.684,0.10248230006441594,2.466680799948283
2035-06-28 07:40:43.377,0.24979025342984884,3.4665159100740475
2035-06-28 12:03:50.071,-0.30655730333664266,4.300373138545953
2035-06-28 16:26:56.764,-1.1061740000296827,5.167442490238793
2035-06-28 20:50:03.457,-0.9747363380464136,1.333415682109856
2035-06-29 01:13:10.151,-0.1822154582431117,2.1036822970477598
2035-06-29 05:36:16.844,0.282758447912965,2.9904660183670817
2035-06-29 09:59:23.538,0.007649192146394812,3.9588995959622837
2035-06-29 14:22:30.231,-0.7391648366373591,4.687537201247428
2035-06-29 18:45:36.924,-1.278073540597919,0.4568820315022556
2035-06-29 23:08:43.618,-0.5321404142809065,1.7822612136256308
2035-06-30 03:31:50.311,0.14363843958134148,2.541130655220978
2035-06-30 07:54:57.004,0.2250125994893888,3.5497130641880714
2035-06-30 12:18:03.698,-0.37067314390757544,4.3588571317179206
2035-06-30 16:41:10.391,-1.1659838331179593,5.309829359586427
2035-06-30 21:04:17.084,-0.9069219040419867,1.4193175277546728
2035-07-01 01:27:23.778,-0.1237933404152769,2.165562948687145
2035-07-01 05:50:30.471,0.290157194149558,3.078294101110157
2035-07-01 10:13:37.164,-0.04431407687474653,4.02564230296655
2035-07-01 14:36:43.858,-0.8082749435315058,4.755740623776506
2035-07-01 18:59:50.551,-1.2400056135275959,0.7041031758216261
2035-07-01 23:22:57.244,-0.46501890321164036,1.8408637371115528
2035-07-02 03:46:03.938,0.18047172139487277,2.6182750996183466
2035-07-02 08:09:10.631,0.19503071749056833,3.6305722375931935
2035-07-02 12:32:17.324,-0.4361837240822979,4.417027861588223
2035-07-02 16:55:24.018,-1.2195338537899385,5.487802434953812
2035-07-02 21:18:30.711,-0.8382490879698938,1.496189437608433
2035-07-03 01:41:37.404,-0.06780272923269748,2.229245616207884
2035-07-03 06:04:44.098,0.2914821289868774,3.1665634434864187
2035-07-03 10:27:50.791,-0.0991544887724596,4.090196591066816
2035-07-03 14:50:57.484,-0.8771660152586813,4.829536624424428
2035-07-03 19:14:04.178,-1.190188538536665,0.9010899594304389
2035-07-03 23:37:10.871,-0.39897283061228306,1.8990478573125151
2035-07-04 04:00:17.565,0.2126073855862889,2.6980427726455694
2035-07-04 08:23:24.258,0.16019246257647635,3.7088708306764775
2035-07-04 12:46:30.951,-0.5028652704772214,4.475378513284173
2035-07-04 17:09:37.645,-1.2633018529897935,5.712426603803907
2035-07-04 21:32:44.338,-0.7691899645660012,1.5665937749469938
2035-07-05 01:55:51.031,-0.014549941474098826,2.2950082573856174
2035-07-05 06:18:57.725,0.28671337456419366,3.2546579265442737
2035-07-05 10:42:04.418,-0.15655699677353474,4.152823313779178
2035-07-05 15:05:11.111,-0.9454212367855601,4.911142057288965
2035-07-05 19:28:17.805,-1.1327529991494791,1.0575618346385918
2035-07-05 23:51:24.498,-0.33422367960844973,1.957339804833442
2035-07-06 04:14:31.191,0.23968588699246096,2.7802588095864023
2035-07-06 08:37:37.885,0.12086707636548288,3.7844935136806095
2035-07-06 13:00:44.578,-0.5704984963031374,4.534484252411938
2035-07-06 17:23:51.271,-1.2924522772019746,5.98850125844951
2035-07-06 21:46:57.965,-0.7001058305168217,1.6323815472751972
2035-07-07 02:10:04.658,0.03563761175611457,2.3630887376459495
2035-07-07 06:33:11.351,0.2759206025031473,3.341972365908744
2035-07-07 10:56:18.045,-0.21622780354925353,4.213820634950488
2035-07-07 15:19:24.738,-1.0124774621626798,5.003669519237297
2035-07-07 19:42:31.431,-1.0704825523059318,1.1844499300230364
2035-07-08 00:05:38.125,-0.2710001556654624,2.0161969117465635
2035-07-08 04:28:44.818,0.2613781256168797,2.864638352280705
2035-07-08 08:51:51.511,0.07743190693407054,3.8574227979175495
2035-07-08 13:14:58.205,-0.6388615058876996,4.595034504380743
2035-07-08 17:38:04.898,-1.3020740693082757,0.017576275346309646
2035-07-08 22:01:11.592,-0.6312904340414329,1.6949269247332113
2035-07-09 02:24:18.285,0.08241285486128835,2.4336765447610245
2035-07-09 06:47:24.978,0.2592584083832754,3.4279488976007695
2035-07-09 11:10:31.672,-0.277893233113889,4.27352152794154
2035-07-09 15:33:38.365,-1.077529621088539,5.1115726747925185
2035-07-09 19:56:45.058,-1.0051601594983213,1.2903859434318568
2035-07-10 00:19:51.752,-0.20954306591003413,2.0760245402731536
2035-07-10 04:42:58.445,0.27740137484898564,2.950788045912611
2035-07-10 09:06:05.138,0.030261208380563346,3.9277258364219123
2035-07-10 13:29:11.832,-0.7077207602827182,4.657879842212743
2035-07-10 17:52:18.525,-1.2901189206591124,0.3274399027226743
2035-07-10 22:15:25.218,-0.5629975064009938,1.7552810035744981
2035-07-11 02:38:31.912,0.125412055909643,2.506901980386346
2035-07-11 07:01:38.605,0.23695573096623224,3.5121072173355965
2035-07-11 11:24:45.298,-0.34129797289977803,4.332294892372107
2035-07-11 15:47:51.992,-1.1393700905420654,5.241251019614664
2035-07-11 20:10:58.685,-0.9379379654361242,1.381520764725761
2035-07-12 00:34:05.378,-0.15010930748146434,2.137187017530205
2035-07-12 04:57:12.072,0.28753469424568046,3.0382176771781935
2035-07-12 09:20:18.765,-0.020282472269685048,3.9955402757597067
2035-07-12 13:43:25.458,-0.7768187591834296,4.724101815252295
2035-07-12 18:06:32.152,-1.2590951610597796,0.5981062387273501
2035-07-12 22:29:38.845,-0.49545862041340216,1.814273135648152
2035-07-13 02:52:45.539,0.16426041307834116,2.5828232444247625
2035-07-13 07:15:52.232,0.209301559904157,3.594065544563982
2035-07-13 11:38:58.925,-0.4062024080437794,4.390551392575814
2035-07-13 16:02:05.619,-1.1961250180047638,5.401629890929325
2035-07-13 20:25:12.312,-0.8695879957610444,1.4621323480693833
2035-07-14 00:48:19.005,-0.09297469199223407,2.2000131859325123
2035-07-14 05:11:25.699,0.2916325727815232,3.126362349811993
2035-07-14 09:34:32.392,-0.07385388847378183,4.06106135694976
2035-07-14 13:57:39.085,-0.8458555702547561,4.795118551804796
2035-07-14 18:20:45.779,-1.2140302568102443,0.8171314511057186
2035-07-14 22:43:52.472,-0.4288952136162443,1.8725780357365245
2035-07-15 03:06:59.165,0.19858071961326673,2.661412516437397
2035-07-15 07:30:05.859,0.17662907749510892,3.6735510203768817
2035-07-15 11:53:12.552,-0.47237879216895573,4.448754740230457
2035-07-15 16:16:19.245,-1.2448749438143725,5.60377882456237
2035-07-15 20:39:25.939,-0.8006538599363773,1.5352158795597357
2035-07-16 01:02:32.632,-0.03843569822040993,2.264797365807932
2035-07-16 05:25:39.325,0.2896347275741622,3.2146136601810658
2035-07-16 09:48:46.019,-0.13012811361124865,4.1245313347407215
2035-07-16 14:11:52.712,-0.9144602579643402,4.872845671208809
2035-07-16 18:34:59.405,-1.1596413472958462,0.9906199676492091
2035-07-16 22:58:06.099,-0.3635271812414265,1.9307608578376487
2035-07-17 03:21:12.792,0.2280048648933144,2.7425431167029335
2035-07-17 07:44:19.486,0.1392997492055843,3.7504003504265775
2035-07-17 12:07:26.179,-0.5396064054753813,4.507439602364824
2035-07-17 16:30:32.872,-1.2813380736734443,5.85677898338821
2035-07-17 20:53:39.566,-0.7315406313383241,1.6029107164112506
2035-07-18 01:16:46.259,0.013189794150072487,2.3317963606652303
2035-07-18 05:39:52.952,0.2815703548289028,3.302356626696444
2035-07-18 10:02:59.646,-0.18880161727275915,4.1862318756253405
2035-07-18 14:26:06.339,-0.9821452049941013,4.95994259583464
2035-07-18 18:49:13.032,-1.099299583103679,1.129743679437481
2035-07-18 23:12:19.726,-0.29957941825073386,1.9893077119542328
2035-07-19 03:35:26.419,0.2521878461633469,2.8259805270473324
2035-07-19 07:58:33.112,0.09768875257893583,3.8245528340436783
2035-07-19 12:21:39.806,-0.6076654808886808,4.567238424991965
2035-07-19 16:44:46.499,-1.3003528347840643,6.15622013849369
2035-07-19 21:07:53.192,-0.662568871573487,1.6667851764466293
2035-07-20 01:30:59.886,0.06156316851341571,2.401222932760455
2035-07-20 05:54:06.579,0.2675561625991223,3.3890074958388854
2035-07-20 10:17:13.272,-0.24959186792779442,4.2464799557387956
2035-07-20 14:40:19.966,-1.0482307857359263,5.060185985270306
2035-07-20 19:03:26.659,-1.0351923317388896,1.2443177536887386
2035-07-20 23:26:33.352,-0.237286926055279,2.0486461794120814
2035-07-21 03:49:40.046,0.2708235214728214,2.9113800289140523
2035-07-21 08:12:46.739,0.052172704641160424,3.896038662632238
2035-07-21 12:35:53.432,-0.6763292668353973,4.628921021170019
2035-07-21 16:59:00.126,-1.2981758887622932,0.18947972878318434
2035-07-21 21:22:06.819,-0.5940080153014069,1.7280226707903643
2035-07-22 01:45:13.512,0.10632749671776187,2.4732360376151457
2035-07-22 06:08:20.206,0.24778853637674825,3.4740474383386584
2035-07-22 10:31:26.899,-0.31223572031865543,4.305627520064373
2035-07-22 14:54:33.593,-1.1117184948594132,5.179006776402239
2035-07-22 19:17:40.286,-0.9687205225648654,1.3415632850518033
2035-07-22 23:40:46.979,-0.17689893455658612,2.1091585219087285
2035-07-23 04:03:53.673,0.28366081879563,2.998293512016294
2035-07-23 08:27:00.366,0.0031201695079150493,3.964965109564138
2035-07-23 12:50:07.059,-0.7453532231108797,4.693453152429216
2035-07-23 17:13:13.753,-1.275281752869161,0.48115486982376876
2035-07-23 21:36:20.446,-0.5260978571785935,1.7875436028352054
2035-07-24 01:59:27.139,0.14711218133586756,2.547928524244252
2035-07-24 06:22:33.833,0.22253104464236517,3.5570480003411236
2035-07-24 10:45:40.526,-0.3764868889114694,4.364065308271698
2035-07-24 15:08:47.219,-1.1710785677400377,5.324132945093231
2035-07-24 19:31:53.913,-0.9008051815922844,1.4265293937539945
2035-07-24 23:55:00.606,-0.11868216433657097,2.171189333079688
