Time,X (South),Y (East),Z (Zenith),Phi (Honda),Theta (Honda)
2035-05-17 07:05:03.908,0.4326762181956458,-0.8777558378093325,0.20575708833367254,-1.112817000949632,1.3635590404937452
2035-05-17 11:28:10.601,-0.5183729020940631,-0.8388909656680162,0.16598639129507578,-2.124292853879099,1.4040381325551772
2035-05-17 15:51:17.294,-0.8550531855622121,-0.2160185399399447,-0.4714022064671823,-2.8941331373514068,2.061676380889466
2035-05-17 20:14:23.988,-0.1783346109079214,0.2526405533722752,-0.9509834474606121,2.1854595498892757,2.827197018489097
2035-05-18 00:37:30.681,0.7097434193273066,0.011637885116143741,-0.7043641376103744,0.01639584381361276,2.3523232898677
2035-05-18 05:00:37.374,0.7566439305556003,-0.653392571636458,-0.02383505157677913,-0.7123026060033334,1.5946336357694275
2035-05-18 09:23:44.068,-0.09321876022439321,-0.9542668571186814,0.2840511012952793,-1.6681736266088767,1.282779707711768
2035-05-18 13:46:50.761,-0.8326001968284544,-0.534392139920866,-0.14560890437063453,-2.5709785953320132,1.71692473530863
2035-05-18 18:09:57.454,-0.5851938392935282,0.1086019622226691,-0.803588068760535,2.958097348190329,2.5040957288848786
2035-05-18 22:33:04.148,0.35577679726488715,0.21264649923425089,-0.9100573261566313,0.5387239309733639,2.7142186754688162
2035-05-19 02:56:10.841,0.8750854847429105,-0.3455696001674342,-0.3388318843208017,-0.3761004695500613,1.9164713886924947
2035-05-19 07:19:17.535,0.3572560958946757,-0.9044566160873769,0.23308005397688056,-1.1946117935986362,1.335552551073275
2035-05-19 11:42:24.228,-0.583988487317189,-0.801629665829805,0.12785666014164723,-2.2003958870935465,1.4425887264458221
2035-05-19 16:05:30.921,-0.8330973676611999,-0.15895674624961248,-0.5297938550207203,-2.9530566460094807,2.129153814429428
2035-05-19 20:28:37.615,-0.09482920775650663,0.26187386270475066,-0.9604319348024444,1.9182255335354061,2.8593452704831854
2035-05-20 00:51:44.308,0.7558288890700059,-0.037900366501959146,-0.6536713644226874,-0.05010214471368707,2.283221966675922
2035-05-20 05:14:51.001,0.7106897589495844,-0.7029903641031496,0.02691866457130715,-0.7799518685858268,1.5438744102206208
2035-05-20 09:37:57.695,-0.17674847600326601,-0.9451415883127586,0.27471322187357233,-1.7556683692253898,1.2925048901689975
2035-05-20 14:01:04.388,-0.854707123518486,-0.47735880223935323,-0.20397133850461818,-2.632242615494202,1.7762091672261089
2035-05-20 18:24:11.081,-0.5196770574952551,0.1459481693390971,-0.841804542503567,2.8678015065032416,2.5714139777298803
2035-05-20 22:47:17.775,0.4312675115785602,0.18604343646254867,-0.8828341708418643,0.4072684979498134,2.652658922817163
2035-05-21 03:10:24.468,0.87107970597301,-0.40459221161775133,-0.2784336332777188,-0.4348235290873496,1.852959191333862
2035-05-21 07:33:31.161,0.2785014045469803,-0.9259460349262022,0.25507039826252553,-1.2786286888625709,1.3128758177655744
2035-05-21 11:56:37.855,-0.6441532173074948,-0.7601167676698315,0.08537641442207981,-2.2738021960030768,1.4853158506820268
2035-05-21 16:19:44.548,-0.8033655343380909,-0.10364198613888419,-0.5863976099429986,-3.0132915661651367,2.197400703809011
2035-05-21 20:42:51.241,-0.010438700249221656,0.265432156619259,-0.9640730282346645,1.6101032584654764,2.872727700759161
2035-05-22 01:05:57.935,0.7948595591858489,-0.09031558476469254,-0.6000344792755575,-0.11313934964561229,2.2143405353792383
2035-05-22 05:29:04.628,0.6581021128363439,-0.7492572818613735,0.07426395261529108,-0.8500781718670338,1.496463941589981
2035-05-22 09:52:11.321,-0.258628438404106,-0.9304252391560199,0.25965401054117493,-1.8419197599943486,1.3081324189260226
2035-05-22 14:15:18.015,-0.8688362831504233,-0.4191006357294084,-0.26358712072588714,-2.6921481845589597,1.8375352786790935
2035-05-22 18:38:24.708,-0.4493096698698141,0.17870129753198913,-0.875320893628081,2.7630497718036753,2.6368953758977858
2035-05-22 23:01:31.401,0.5027327994632044,0.1544730569786914,-0.8505279578071185,0.2981101025329607,2.5877846632271764
2035-05-23 03:24:38.095,0.8589433489157451,-0.46306920832407,-0.21859375941577958,-0.4944477815235445,1.7911694720843672
2035-05-23 07:47:44.788,0.19714720040175027,-0.9420235772229841,0.2715226718522133,-1.3644933066958584,1.2958215391622117
2035-05-23 12:10:51.481,-0.6983054421062894,-0.7147398344353255,0.038941990140504784,-2.344564536328823,1.5318444874825945
2035-05-23 16:33:58.175,-0.7661351113939591,-0.05059071819310258,-0.6406852349805418,-3.075654705413183,2.26618672170648
2035-05-23 20:57:04.868,0.07404923293733268,0.2632820299232305,-0.9618728002292692,1.2966247856113065,2.864565672006067
2035-05-24 01:20:11.562,0.8264710403305199,-0.14511868997100286,-0.5439542125180099,-0.17381648087314944,2.1459386390414554
2035-05-24 05:43:18.255,0.599371754363776,-0.7917615665245716,0.11775874424196982,-0.9228236273451333,1.452763707575288
2035-05-24 10:06:24.948,-0.3380943745192549,-0.9102552258467526,0.23901384423733982,-1.926431802098897,1.3294461944088942
2035-05-24 14:29:31.642,-0.8748557109400139,-0.36016150722751017,-0.3238999440371224,-2.7510571504677284,1.900645085517799
2035-05-24 18:52:38.335,-0.37474840893726924,0.20655548056992995,-0.9038243543108974,2.6378405618050746,2.6994205717998767
2035-05-24 23:15:45.028,0.5695055863576743,0.1182298700183785,-0.8134402774284285,0.20469331676398667,2.5208389159249767
2035-05-25 03:38:51.722,0.838789606854346,-0.520454892857672,-0.1598708851969014,-0.555344712692524,1.73135618123667
2035-05-25 08:01:58.415,0.11395278616769308,-0.9525392260688191,0.2822831651459843,-1.451731627650847,1.284623092864635
2035-05-25 12:25:05.108,-0.7459396764708942,-0.6659224469077015,-0.011013345130217383,-2.4128088860530106,1.5818098945789607
2035-05-25 16:48:11.802,-0.7217535259461303,-0.00029820430631957923,-0.6921500985035836,-3.141179487212864,2.3352601333033656
2035-05-25 21:11:18.495,0.15784602301356515,0.2554434251502275,-0.9538518174047378,1.0172975942745375,2.8366088542982584
2035-05-26 01:34:25.188,0.8503682338551128,-0.20179827725522712,-0.48595403295677936,-0.2329970341567555,2.078250754033269
2035-05-26 05:57:31.882,0.5350467936850092,-0.8301065437240951,0.15699698925083932,-0.9982605557164836,1.4131471322489475
2035-05-26 10:20:38.575,-0.4144045845331793,-0.8848198213773453,0.21298526713283647,-2.0088041720402865,1.3561670077253205
2035-05-26 14:43:45.268,-0.8727091724821089,-0.3010915694328127,-0.38434693583021884,-2.8093720323669107,1.9652966445911604
2035-05-26 19:06:51.962,-0.29668916054606514,0.22925067260622856,-0.9270489043864207,2.4837233235220624,2.7572601335292255
2035-05-26 23:29:58.655,0.6309626397968252,0.0776520826436141,-0.7719172891195863,0.12245347351606878,2.4526479001245285
2035-05-27 03:53:05.348,0.8108065422654186,-0.5762136862136322,-0.10281312581423507,-0.6178493978352861,1.6737914513563381
2035-05-27 08:16:12.042,0.029694628614392142,-0.9573948304840709,0.28725140137835764,-1.5397901931545626,1.2794402632447774
2035-05-27 12:39:18.735,-0.7866113045689996,-0.6141202360896258,-0.06402336409061038,-2.478721189624026,1.6348635102944342
2035-05-27 17:02:25.428,-0.6706349811428095,0.04676614807714714,-0.7403118595981087,3.0719712287770586,2.404330461536263
2035-05-27 21:25:32.122,0.2401695711706275,0.24198949118664348,-0.9400849234185954,0.7891726675297195,2.7936756326800603
2035-05-28 01:48:38.815,0.8663280815394412,-0.2598253282298503,-0.42657526176097216,-0.2913793846351871,2.0114991737515933
2035-05-28 06:11:45.509,0.46572758104406214,-0.8639343023370794,0.1916124774125901,-1.0763775358488958,1.3779915232944486
2035-05-28 10:34:52.202,-0.48684682868775825,-0.8543563898863958,0.18181123303293883,-2.08874442193181,1.387968256367024
2035-05-28 14:57:58.895,-0.8624166959438659,-0.24244210622573517,-0.444363891069127,-2.867546187941704,2.031260397733173
2035-05-28 19:21:05.589,-0.21586048364778967,0.2465750926395399,-0.9447777385656082,2.289872684995109,2.8077120429117466
2035-05-28 23:44:12.282,0.686530357233132,0.03311847616320769,-0.7263464979842438,0.04820299825050129,2.383787729279802
2035-05-29 04:07:18.975,0.7752553348290026,-0.6298251179290946,-0.04795296283623393,-0.6822622873864681,1.6187676865403164
2035-05-29 08:30:25.669,-0.054840849126297525,-0.9565450119020686,0.286381077364371,-1.6280658537718318,1.2803487571045575
2035-05-29 12:53:32.362,-0.819940731887516,-0.5598166270144512,-0.11959322852873955,-2.5425361882976407,1.6906764870830517
2035-05-29 17:16:39.055,-0.6132566100313467,0.09016314611167338,-0.7847209295896891,2.99561495123664,2.4730421023838534
2035-05-29 21:39:45.749,0.3202515126467826,0.22304590018350418,-0.920700545812143,0.6083535979862918,2.7406680578379183
2035-05-30 02:02:52.442,0.8742016470768451,-0.31865815643192985,-0.36637202347823306,-0.3495453352644097,1.9459032538999554
2035-05-30 06:25:59.135,0.39206113073111176,-0.8929290254956,0.2212822297368682,-1.1570662613101206,1.347667227510752
2035-05-30 10:49:05.829,-0.5547449771530356,-0.8191491796503091,0.14578282409702356,-2.1660701861766385,1.4244921227151164
2035-05-30 15:12:12.522,-0.8440743827911193,-0.18476042672850712,-0.5033905253686156,-2.926100237395084,2.0983145886263745
2035-05-30 19:35:19.215,-0.13301681593212347,0.258367178897682,-0.9568452996946438,2.0462424481144468,2.8467411296937577
2035-05-30 23:58:25.909,0.7356901197313449,-0.014955152263930993,-0.6771531519164936,-0.02032525978127902,2.3146832099932024
2035-05-31 04:21:32.602,0.7324678510648135,-0.6807886798747989,0.004197679218674675,-0.7488470109492863,1.5665986352485821
2035-05-31 08:44:39.295,-0.13886461243084702,-0.9499976077571293,0.27968046887503994,-1.7159420330267388,1.2873350463598607
2035-05-31 13:07:45.989,-0.8456169052310255,-0.5035183730615477,-0.17720411275406342,-2.6045291364918413,1.7489412011608558
2035-05-31 17:30:52.682,-0.5501540141612986,0.12948788142377213,-0.8249626956818065,2.9104333046892017,2.5409325200687123
2035-05-31 21:53:59.375,0.39734437828533986,0.1987896406287433,-0.8958795252843609,0.4638840539687404,2.6812031840025523
2035-06-01 02:17:06.069,0.8739154907117095,-0.3777474727779729,-0.30590613250467336,-0.40799299273948664,1.8816863689291317
2035-06-01 06:40:12.762,0.31473507425380515,-0.916819971081406,0.2457294725114218,-1.240111749216354,1.3225241591956203
2035-06-01 11:03:19.455,-0.6174652826030074,-0.7795267175354023,0.10523650235763891,-2.2407033086088712,1.4653646058094278
2035-06-01 15:26:26.149,-0.8178534986488923,-0.12858479989969562,-0.5608757473652444,-2.9856469345647056,2.1662395419092135
2035-06-01 19:49:32.842,-0.04893146349739171,0.26451703365206225,-0.9631388533269318,1.7537127852908825,2.869233123749304
2035-06-02 00:12:39.536,0.7779830960438414,-0.0661199089108363,-0.6247963347489017,-0.08478513034687159,2.2456669866474583
2035-06-02 04:35:46.229,0.6828435310752666,-0.7286285478565108,0.05315215251684223,-0.8178245706357474,1.5176191152613672
2035-06-02 08:58:52.922,-0.22159233878470025,-0.9378136444251198,0.26721228213164466,-1.8028267401315747,1.3002973714240336
2035-06-02 13:21:59.616,-0.8634001957846312,-0.44575088405287994,-0.2363181145937324,-2.6650109400770763,1.809371209116459
2035-06-02 17:45:06.309,-0.4819162741703715,0.16437340770586953,-0.8606614244457035,2.8128837652787486,2.607363581822999
2035-06-02 22:08:13.002,0.47072854922466645,0.16944727459025538,-0.8658534830320748,0.34552736486545094,2.617650138806637
2035-06-03 02:31:19.696,0.865472323673364,-0.4365415939047563,-0.24574192508915285,-0.4671589728615974,1.819081340885547
2035-06-03 06:54:26.389,0.2344712602725572,-0.935384049070365,0.26472610156712484,-1.325188642792861,1.3028764472000254
2035-06-03 11:17:33.082,-0.6744222737070809,-0.7358588114496404,0.06055085746456354,-2.3126586883056723,1.5102084074753799
2035-06-03 15:40:39.776,-0.7839988412841321,-0.0744395597266167,-0.6162828642862348,-3.046927889391525,2.2348102396024094
2035-06-03 20:03:46.469,0.035610631099282204,0.2649673145748792,-0.963599608322714,1.4372005244210047,2.8709512226690066
2035-06-04 00:26:53.162,0.8130144818934947,-0.11989811898985797,-0.5697647701412806,-0.14641816531225732,2.1770159189682015
2035-06-04 04:49:59.856,0.6268456278730119,-0.7728980990672768,0.09845347771754653,-0.8893642426164846,1.4721830982508832
2035-06-04 09:13:06.549,-0.3022517458540392,-0.9201068443863133,0.249092908453143,-1.8881873033526535,1.3190527986317384
2035-06-04 13:36:13.242,-0.873124568270363,-0.3870534472250909,-0.2963833957458921,-2.724326959375568,1.8716999977798436
2035-06-04 17:59:19.936,-0.4091803887887601,0.19449401390613785,-0.891483868606358,2.6978784907741358,2.67140628427694
2035-06-04 22:22:26.629,0.5397189366773298,0.13529265042768873,-0.8309027428839934,0.2456114261103893,2.5515244707316196
2035-06-05 02:45:33.322,0.8489509085389219,-0.4944917215160914,-0.18644112272508886,-0.5274329512684365,1.7583348276889956
2035-06-05 07:08:40.016,0.15201894693951712,-0.9484479996823295,0.2780946451659726,-1.4118663165176812,1.2889863893707187
2035-06-05 11:31:46.709,-0.725084175810993,-0.6885531845703214,0.012142899429783778,-2.382030580630757,1.558653128933544
2035-06-05 15:54:53.402,-0.7428263636790158,-0.02283031594308667,-0.6690947392539784,-3.110867934323304,2.303786349730913
2035-06-05 20:18:00.096,0.11982025075538147,0.2597135964440797,-0.9582233327001588,1.138539537526076,2.8515208222186574
2035-06-06 00:41:06.789,0.8404571514309285,-0.17578796592487195,-0.5125723047967041,-0.20618519876278002,2.108974223004129
2035-06-06 05:04:13.482,0.5649967752260343,-0.8131842060727346,0.13967852726184646,-0.963571822598363,1.4306595748909143
2035-06-06 09:27:20.176,-0.38008984079460206,-0.8970426047767815,0.2254911930431451,-1.9715775290146378,1.343349141963933
2035-06-06 13:50:26.869,-0.8746990953437193,-0.32797419079311524,-0.356839491618403,-2.7828600412159155,1.935678783063085
2035-06-06 18:13:33.563,-0.3326252397833405,0.2195682055402804,-0.9171424387601396,2.5581452082992597,2.7316468853668563
2035-06-06 22:36:40.256,0.6036714626684385,0.09664423879659434,-0.7913536859503307,0.15874701085447673,2.483816387653778
2035-06-07 02:59:46.949,0.824505285580878,-0.5510571627480633,-0.12855752577445362,-0.5891662907837109,1.6997106248729776
2035-06-07 07:22:53.643,0.06814771331589393,-0.9558900150328199,0.28570993740220163,-1.4996243226972932,1.2810491628124367
2035-06-07 11:46:00.336,-0.768977968556486,-0.6380515640316182,-0.03953587625873051,-2.4489789502701313,1.610342509964264
2035-06-07 16:09:07.029,-0.6947201978011962,0.025760896302342764,-0.7188186301069045,3.104528668615395,2.372897819840669
2035-06-07 20:32:13.723,0.20291141422250875,0.24880452633792355,-0.9470603284120727,0.8866480325308589,2.814748710370198
2035-06-08 00:55:20.416,0.8600548000866822,-0.23326810617636864,-0.45375294102490116,-0.2648529690867369,2.0417686245592224
2035-06-08 05:18:27.109,0.4978740933397917,-0.849111025733608,0.1764422091187377,-1.0404759462731281,1.393425553882228
2035-06-08 09:41:33.803,-0.45438010186987093,-0.8688363018897124,0.19662706716862327,-2.0526549433069383,1.3728796892905777
2035-06-08 14:04:40.496,-0.8681089200160464,-0.2690647069838943,-0.4171223878482723,-2.8410385413429964,2.001073126434791
2035-06-08 18:27:47.189,-0.2529652195361537,0.23936168415516854,-0.9373977714201304,2.383818564490786,2.7858777953368015
2035-06-08 22:50:53.883,0.6619892000519394,0.05386247786631297,-0.7475755028709102,0.08118574700802624,2.415200488442348
2035-06-09 03:14:00.576,0.7923634684988689,-0.6057101615602706,-0.07263149434696396,-0.6526755163338236,1.6434918324466292
2035-06-09 07:37:07.269,-0.016359752420870476,-0.9576406952689537,0.2875007082869933,-1.5878780582740872,1.2791799768931535
2035-06-09 12:00:13.963,-0.8056939444470882,-0.5848253101381115,-0.09400332176659501,-2.5137174899322474,1.664938647342754
2035-06-09 16:23:20.656,-0.6401292147844101,0.07088051961512988,-0.7649905491694545,3.031313436825695,2.4418229828360305
2035-06-09 20:46:27.349,0.2841086921512206,0.23234183082870857,-0.9302147734213249,0.6854959935203502,2.7657939267309093
2035-06-10 01:09:34.043,0.8716245064238016,-0.2918021524461607,-0.3938555872769254,-0.32305167953326847,1.9756187982777327
2035-06-10 05:32:40.736,0.42610396757193125,-0.880343254910769,0.2084014451787011,-1.1200140415430044,1.3608560941235464
2035-06-10 09:55:47.429,-0.5244292326177622,-0.8357511149307917,0.1627699415367705,-2.131187433131585,1.4072989393277753
2035-06-10 14:18:54.123,-0.8534155592198523,-0.21087467564402407,-0.476669439395368,-2.899350017750754,2.0676584528479767
2035-06-10 18:42:00.816,-0.1709437594029262,0.25368985334764516,-0.9520607593161503,2.1637415770006507,2.8306996093781955
2035-06-10 23:05:07.510,0.7141279414295149,0.007346773474252934,-0.6999766483170431,0.010287392322109686,2.3461611250330754
2035-06-11 03:28:14.203,0.752825480689672,-0.6579405284609195,-0.019184802134242188,-0.7182415515544313,1.5899823059730438
2035-06-11 07:51:20.896,-0.10071475987706122,-0.9536835809238187,0.28345046237257776,-1.6760123918814238,1.283406092265809
2035-06-11 12:14:27.590,-0.834889513633855,-0.5293710128435203,-0.15075088983236704,-2.5765039674443706,1.7221241260270306
2035-06-11 16:37:34.283,-0.5795629928664181,0.11210769272523106,-0.8071794116127748,2.9505176135905447,2.5101545326488885
2035-06-11 21:00:40.976,0.36265428467383665,0.2104794448047305,-0.9078437492886098,0.5258725295651242,2.708909019743066
2035-06-12 01:23:47.670,0.8750583904143336,-0.3508435430826561,-0.33343908235640896,-0.3813141278755307,1.9107454022502997
2035-06-12 05:46:54.363,0.3503563237906246,-0.9065892172157545,0.23525823600470333,-1.2020205577261533,1.3333120739968618
2035-06-12 10:10:01.056,-0.5895834735116637,-0.7980956788533488,0.12423612661997166,-2.2070506006118054,1.446238370364588
2035-06-12 14:33:07.750,-0.8307562717557515,-0.1539469937944124,-0.5349246115483445,-2.958361687399843,2.135214843724692
2035-06-12 18:56:14.443,-0.08732648216026825,0.2624192858820089,-0.9609943828715591,1.892043968728894,2.861371807722173
2035-06-12 23:19:21.136,0.7596010909621245,-0.04246840063587503,-0.6490012461903143,-0.05585067577764996,2.277067237496855
2035-06-13 03:42:27.830,0.7062604743336003,-0.7072605312319707,0.031283915284830384,-0.7861056567615896,1.539507306420229
2035-06-13 08:05:34.523,-0.18412989179134612,-0.9440554571888299,0.27359728927914606,-1.7634194809928014,1.293665282766879
2035-06-13 12:28:41.216,-0.8562922244583422,-0.4722061406211186,-0.2092486250657163,-2.6376334835215642,1.7816028382156852
2035-06-13 16:51:47.910,-0.5135869656282221,0.14905780746593103,-0.8449912418304967,2.85912405249093,2.5773451165098713
2035-06-13 21:14:54.603,0.4378149954717529,0.1834216887200319,-0.8801559599566209,0.3967333476992135,2.6469869821364016
2035-06-14 01:38:01.296,0.8703244623000257,-0.40984095525653763,-0.2730672476086798,-0.44010265128580295,1.8473763459403345
2035-06-14 06:01:07.990,0.27133830478349275,-0.927603779205793,0.2567620555307009,-1.2862202886529426,1.3111258856829093
2035-06-14 10:24:14.683,-0.6492346210711157,-0.756221400113797,0.08138550738659331,-2.2802185483269266,1.4893207063708358
2035-06-14 14:47:21.376,-0.8003426231587374,-0.09881296293430841,-0.5913439641287752,-3.0187509760518356,2.2035207332253375
2035-06-14 19:10:28.070,-0.0028939905192811857,0.26546861762084784,-0.9641151579958436,1.5816973361549087,2.872886345222827
2035-06-14 23:33:34.763,0.7979841604410752,-0.09511790832035673,-0.5951250819801771,-0.11863797947001267,2.208217612159597
2035-06-15 03:56:41.456,0.6531031571359757,-0.7532096747479577,0.07830358871148066,-0.8564619720899577,1.492412497373227
2035-06-15 08:19:48.150,-0.2658264411953716,-0.9288461429223663,0.2580332264256807,-1.8495357055634751,1.3098103897924314
2035-06-15 12:42:54.843,-0.8697022638629748,-0.4138643006919593,-0.2689503910470701,-2.697435573033842,1.8430994298852768
2035-06-15 17:06:01.536,-0.44281703647134385,0.18138593678612783,-0.878073011854342,2.7528222844362893,2.6426166084600218
2035-06-15 21:29:08.230,0.5088891669518081,0.15142115107350104,-0.847409848164789,0.2892097043496907,2.5818840262182694
2035-06-16 01:52:14.923,0.8574668783013364,-0.4682436265924238,-0.21330367735164796,-0.49982693860400434,1.785751545021781
2035-06-16 06:15:21.617,0.1897875445170815,-0.9431907493303434,0.2727121162028599,-1.3722292884089518,1.294585449722476
2035-06-16 10:38:28.310,-0.7028257767503514,-0.7105191889283555,0.03461805453599264,-2.350751136744205,1.536171354092004
2035-06-16 15:01:35.003,-0.7624584809581739,-0.04598732901106903,-0.6454008292413186,-3.0813510972766895,2.27234424646584
2035-06-16 19:24:41.697,0.08156553212573112,0.2628092895675312,-0.9613939573796249,1.2698621106606842,2.8628202140365637
2035-06-16 23:47:48.390,0.8289187772637792,-0.15011034062214795,-0.5388511356003846,-0.17915021072327425,2.1398690428675415
2035-06-17 04:10:55.083,0.5938496934079976,-0.79535906168172,0.1214351869929019,-0.9294468251959588,1.4490606842745948
2035-06-17 08:34:01.777,-0.34504174293853745,-0.908197643406269,0.23690343210100548,-1.9338727501901247,1.3316190208471896
2035-06-17 12:57:08.470,-0.874994366555856,-0.3548901939149403,-0.3292989656201981,-2.75627541319834,1.9063573620890648
2035-06-17 17:20:15.163,-0.367913787013792,0.20879015761892342,-0.9061159503102433,2.6254149736993075,2.704806636930082
2035-06-17 21:43:21.857,0.5752132815352107,0.11477640069370258,-0.8099111424034695,0.19695044184667104,2.5147969348313173
2035-06-18 02:06:28.550,0.8366055689886015,-0.5255064827447902,-0.15470636228176865,-0.5608550160984556,1.726126557165828
2035-06-18 06:29:35.243,0.1064652770806929,-0.9532046739798091,0.2829593509307957,-1.4595653988996355,1.2839181684059366
2035-06-18 10:52:41.937,-0.7498566106935718,-0.6614157328958544,-0.015629832916218164,-2.418780124255303,1.5864267961540979
2035-06-18 15:15:48.630,-0.7174573917612885,0.004036651423847395,-0.696590695065884,3.135966383825443,2.341430941472845
2035-06-18 19:38:55.323,0.16526368303509878,0.25446593461142814,-0.9528562342725196,0.9948056857246722,2.83331058544893
2035-06-19 00:02:02.017,0.852116092558662,-0.20693252570516307,-0.48070478945797895,-0.23823372733362472,2.0722546067691607
2035-06-19 04:25:08.710,0.5290531122183307,-0.8333153263336848,0.16027592255071535,-1.005125634043175,1.4098261438569142
